word,x,y,node_id
人文主義,0.12554635830655592,-0.07103199592811027,0
不必,0.13467745524917318,-0.17458979206383737,1
一陣陣,-0.11818330253920874,0.10002704374621486,2
樹上,0.2342957553241837,-0.30810353305686444,3
門前,-0.22636260640931033,0.14192156654548607,4
陽光,-0.0905117927123082,-0.21613821568147473,5
少女,0.2662689795580091,0.1964916431318846,6
熱鬧,0.38735836749384167,-0.45808613816959254,7
一片,0.03139966823096988,0.05657270648002157,8
直到,0.3080026785948854,0.03602393018314467,9
老叟,-0.2664349853464765,-0.03499749129409864,10
姑娘,0.9639347805675881,0.04063308217421336,11
人們,0.918473239994927,-0.18284658278444735,12
恐怕,0.877617624212624,0.44409450953168056,13
留下,-0.7660322317262227,0.6411128964348776,14
一個個,-0.17142998532867698,-0.690785903261285,15
身體,-0.6214194114333729,-0.8261673273835027,16
一副,0.37848662604531397,-0.9139413130090871,17
一座,-0.8128608154021196,0.5407565791275639,18
楊連叔,-0.8787278897428019,-0.37874720814450796,19
屋子,0.521838287060196,0.1543593466535915,20
燈光,0.5779966780214509,0.6819581418293902,21
不禁,-0.3495412764057689,0.9103889800045709,22
有個,-0.4781577425030445,0.8804752552357785,23
心裡,-0.7079521882518064,-0.6980368088833571,24
森林,0.7972959755262781,-0.2283563009468999,25
槟城,-0.3235894566223775,-0.8641419524810143,26
隨着,0.9478358922974254,0.30275046868863775,27
辦法,-0.9381153997113638,0.22894759331738576,28
聽說,-0.9577467229099682,0.3718950812085356,29
出現,0.1182133030869505,0.7254828225406982,30
放在,0.5439437369416432,-0.7072308550129586,31
美麗,-0.8748448214295398,-0.30811771581762115,32
不再,-0.5987575702983723,0.7451889636434699,33
憤怒,-0.9476452543590473,-0.11940056142921276,34
簡直,-0.9424964355273071,-0.25049191607384697,35
一塊,-1.0,0.10266826063871004,36
頭上,-0.7910266668097958,0.24760516545515907,37
後來,-0.5682548410683071,-0.7336728398725889,38
整天,0.8840881594579357,-0.4689124821486197,39
心情,0.7891211832900189,-0.7110035020567186,40
慢慢,0.45395983128266276,0.8096663537833824,41
大約,0.19757181280797062,-0.9305804752436624,42
二哥,0.009787370754400407,0.6434438770891621,43
一套,-0.14713297661456692,-0.9570901233530129,44
左右,0.22184050033943115,0.9713966915377351,45
食物,0.7773167059254792,-0.48538852233521795,46
再也,0.2877065406639771,0.8678086189420864,47
夫婦,0.38770224217183763,0.9040096090359055,48
一口,-0.065832997860561,0.9530351912525259,49
將來,0.06852336936021115,0.9701142567395442,50
姊妹,0.9538226286433585,-0.05717604173626748,51
據說,-0.42758048273849775,-0.9052140840124537,52
新加坡,0.08009816040949945,-0.9977570362850622,53
小販,0.4405180335855814,-0.7717076318691397,54
不想,-0.9806466044231604,-0.017303713748195084,55
還要,-0.913088788745538,0.4946766879790644,56
一句,0.7118832408293532,0.5366300483090031,57
不到,0.7299882367673206,0.6843071203764964,58
日子,0.8454620108107109,-0.3540057500921428,59
我會,-0.35470440004316967,0.7577390836082616,60
一把,-0.029556536339954594,-0.9895680017367025,61
脚步,0.8364014094997381,0.23463620477989108,62
不時,0.2944881591356226,-0.8805043354922579,63
毫無,0.8430819534053116,0.3991928293689366,64
不久,-0.24904439105756532,0.9534156944387532,65
天空,-0.6739505850607034,-0.5337453061823035,66
不敢,0.5171734579607787,-0.8929256504708641,67
好好,-0.811753382587851,-0.4930580867929727,68
等到,-0.7301190341180978,0.7385212093614802,69
咖啡,0.6692738231215696,-0.6941600493398044,70
記得,-0.8692051593887198,0.034437608857481074,71
工友,0.5497124987808,0.8026001221589801,72
